week,IPCI_0,IPCI
2022-10-17,1.931581534174465,9.315815341744651
2022-10-24,1.6914122188960592,6.914122188960592
2022-10-31,2.1447874872537223,11.447874872537223
2022-11-07,2.1005118441849313,11.005118441849312
2022-11-14,1.7944720423443798,7.9447204234437985
2022-11-21,1.7726627617682018,7.726627617682018
2022-11-28,2.231753196546108,12.317531965461082
2022-12-05,2.3300236521858717,13.300236521858718
2022-12-12,1.7118358840269758,7.118358840269758
2022-12-19,1.9239496207368059,9.23949620736806
2022-12-26,1.8655716542871712,8.655716542871712
2023-01-02,2.220481943140139,12.204819431401388
2023-01-09,1.8379446930818442,8.379446930818442
2023-01-16,1.9035797591730592,9.035797591730592
2023-01-23,1.9087255277851571,9.087255277851572
2023-01-30,1.8609203014051237,8.609203014051236
2023-02-06,2.04356641612,10.4356641612
2023-02-13,1.940875221753706,9.40875221753706
2023-02-20,1.8306115096768676,8.306115096768675
2023-02-27,1.817526119925352,8.175261199253521
2023-03-06,1.9272239890154337,9.272239890154337
2023-03-13,1.8399589227861388,8.399589227861387
2023-03-20,1.6847824850225852,6.847824850225852
2023-03-27,1.9013130926674426,9.013130926674426
2023-04-03,2.006705539790419,10.067055397904191
2023-04-10,1.9396341209753363,9.396341209753363
2023-04-17,1.784249758649057,7.8424975864905715
2023-04-24,1.7978941335574765,7.978941335574765
2023-05-01,1.810244219103716,8.10244219103716
2023-05-08,1.8536582456035342,8.536582456035342
2023-05-15,1.7270157704212459,7.270157704212458
2023-05-22,1.6593070601934048,6.593070601934048
2023-05-29,1.865253249704113,8.652532497041129
2023-06-05,1.798538015211073,7.98538015211073
2023-06-12,1.8010521911395139,8.010521911395138
2023-06-19,1.8756928735270537,8.756928735270538
2023-06-26,1.6941994165868914,6.941994165868914
2023-07-03,1.9076439481340342,9.07643948134034
2023-07-10,1.7617161510718704,7.617161510718704
2023-07-17,1.7918384173217383,7.918384173217383
2023-07-24,1.931735433251713,9.31735433251713
2023-07-31,1.756108057077423,7.56108057077423
2023-08-07,1.7041776169265728,7.041776169265727
2023-08-14,1.972065428017168,9.720654280171681
2023-08-21,1.860873625526715,8.60873625526715
2023-08-28,1.9183476618947677,9.183476618947676
2023-09-04,1.9367867244643708,9.367867244643708
2023-09-11,1.8196625986678925,8.196625986678924
2023-09-18,1.8242385890184618,8.242385890184618
2023-09-25,1.7877712223766196,7.877712223766196
2023-10-02,2.067704246668655,10.677042466686547
2023-10-09,1.8015701567605427,8.015701567605426
2023-10-16,2.0280836348326865,10.280836348326865
2023-10-23,1.73998795029099,7.399879502909901
2023-10-30,1.8825151975695273,8.825151975695274
2023-11-06,1.7558089845685976,7.558089845685975
2023-11-13,1.8745776053327425,8.745776053327425
2023-11-20,2.0230368765956896,10.230368765956896
2023-11-27,2.088518522883739,10.88518522883739
2023-12-04,1.7622983943525643,7.622983943525643
2023-12-11,1.800333142314816,8.00333142314816
2023-12-18,1.9577572834167625,9.577572834167626
2023-12-25,1.910170896749384,9.10170896749384
2024-01-01,1.9484746844566097,9.484746844566097
2024-01-08,1.9566264235413473,9.566264235413474
2024-01-15,1.863987304783612,8.639873047836119
2024-01-22,1.8424715729679044,8.424715729679043
2024-01-29,1.7267217961276071,7.267217961276071
2024-02-05,1.9981491665508462,9.981491665508461
2024-02-12,2.011670189101863,10.116701891018632
2024-02-19,1.7412485996218945,7.412485996218945
2024-02-26,2.07380221892495,10.738022189249499
2024-03-04,1.9439140708122609,9.439140708122608
2024-03-11,1.657764610494671,6.5776461049467105
2024-03-18,1.6461527790315431,6.461527790315431
2024-03-25,1.6999695677190831,6.999695677190831
2024-04-01,1.7162388439407006,7.162388439407006
2024-04-08,1.9457590720620617,9.457590720620617
2024-04-15,1.6535989508838997,6.535989508838997
2024-04-22,2.0276142520174254,10.276142520174254
2024-04-29,1.6052153126439999,6.052153126439999
2024-05-06,1.7015717716081615,7.015717716081616
2024-05-13,1.711982863213481,7.11982863213481
2024-05-20,1.8703499727840351,8.703499727840352
2024-05-27,1.7706224755862157,7.706224755862157
2024-06-03,1.9917731178981848,9.917731178981848
2024-06-10,1.8404372531429023,8.404372531429022
2024-06-17,1.8873186173849712,8.873186173849712
2024-06-24,1.8440767356106265,8.440767356106264
2024-07-01,1.8893058862478866,8.893058862478867
2024-07-08,1.8844757192731252,8.844757192731251
2024-07-15,1.8947309170420996,8.947309170420997
2024-07-22,1.8899307941116752,8.899307941116753
2024-07-29,1.8497363227908514,8.497363227908515
2024-08-05,1.87149517192695,8.7149517192695
2024-08-12,2.1058831651428145,11.058831651428145
2024-08-19,2.0704065671542824,10.704065671542825
2024-08-26,1.7011817121554564,7.011817121554564
2024-09-02,1.6487936052424086,6.487936052424086
2024-09-09,2.1940676444762492,11.940676444762492
2024-09-16,1.872094511488649,8.72094511488649
2024-09-23,2.2966292829290977,12.966292829290978
2024-09-30,1.8424334233037416,8.424334233037417
2024-10-07,2.023959885669853,10.239598856698532
2024-10-14,1.7698697683407034,7.698697683407034
2024-10-21,1.9305596540144827,9.305596540144826
2024-10-28,1.865639775015142,8.65639775015142
2024-11-04,1.922324932419573,9.22324932419573
2024-11-11,1.9056801432483597,9.056801432483596
2024-11-18,1.85393417330955,8.539341733095501
2024-11-25,1.9570304933406248,9.570304933406248
2024-12-02,1.6784710524920614,6.784710524920614
2024-12-09,1.7423120314039942,7.4231203140399415
2024-12-16,1.7368506491897888,7.368506491897888
2024-12-23,1.9070493192212825,9.070493192212826
2024-12-30,1.5841798211718454,5.841798211718454
2025-01-06,1.3608813195162754,3.6088131951627545
2025-01-13,1.4596947456835394,4.5969474568353945
2025-01-20,1.3517451043273678,3.5174510432736783
2025-01-27,1.3299917741995637,3.299917741995637
2025-02-03,1.3435331930659278,3.4353319306592778
2025-02-10,1.4154125866948635,4.154125866948634
2025-02-17,1.3420554035155308,3.4205540351553076
2025-02-24,1.4406919405011018,4.406919405011019
2025-03-03,1.2879777244465405,2.8797772444654046
2025-03-10,1.0699145564594827,0.6991455645948275
2025-03-17,1.098639832542465,0.9863983254246489
2025-03-24,1.0972834570149441,0.9728345701494412
2025-03-31,1.574905676427278,5.74905676427278
2025-04-07,1.0140130798002527,0.1401307980025268
2025-04-14,1.2137299244434059,2.137299244434059
2025-04-21,1.2098371764333766,2.0983717643337663
2025-04-28,1.4229267897721352,4.229267897721352
2025-05-05,1.3676018042981564,3.6760180429815636
2025-05-12,1.1457478836426678,1.4574788364266777
2025-05-19,0.9971341255373375,0.0
2025-05-26,1.1572267031650643,1.5722670316506426
2025-06-02,1.2813102235344924,2.813102235344924
2025-06-09,1.2728400164645706,2.7284001646457057
2025-06-16,1.3563589422047155,3.5635894220471553
2025-06-23,1.2113271088187352,2.1132710881873518
2025-06-30,1.285967705034974,2.8596770503497404
2025-07-07,1.02857774464199,0.2857774464198992
2025-07-14,0.0,0.0
2025-07-28,1.8045983212995165,8.045983212995164
2025-08-04,1.2368595302563477,2.3685953025634765
2025-09-01,1.4015010555162148,4.015010555162148
2025-09-29,1.3482529658799598,3.482529658799598
2025-10-06,1.0766459147820293,0.7664591478202931
2025-10-27,1.2293343727795063,2.293343727795063
2025-11-03,0.8853540836057977,0.0
2025-12-01,0.9691682528766499,0.0
