week,CCFI_weekly_avg,weekly_avg_policy_index,weighted_teu,weighted_oil_vix,IPCI,avg_speed
2020-07-24,867.17,352.59,996371.6008333333,43.1548452110907,6.969730340415148,18.570384615384615
2020-07-31,863.43,372.9257143,1016281.87125,42.77761417265528,8.429745091096033,18.1712
2020-08-07,867.5,318.7185714,1065755.91375,43.840486574493724,4.075206577424884,18.01551724137931
2020-08-14,902.1,347.85,898887.64375,44.271097968419234,17.30409919660719,18.675714285714285
2020-08-21,915.76,291.8071429,1073946.1058333335,44.409481855336026,7.619328981868429,18.27259259259259
2020-08-28,954.01,238.2557143,1137206.7566666668,44.699904556180236,8.747380690693372,18.57962962962963
2020-09-04,982.06,260.2314286,1098527.0870833334,43.90254482715113,5.67019321122578,18.399259259259257
2020-09-11,1009.47,271.76,1169402.7175,39.812400698477994,13.852027582174031,18.798275862068966
2020-09-18,1037.56,268.3457143,1099694.3620833333,41.291280079267565,7.610660658299439,19.844615384615388
2020-09-25,1059.8,202.24,1177591.00875,41.34702309237486,9.761176743440757,19.25206896551724
2020-09-30,1073.25,,,,,
2020-10-02,1073.25,272.3142857,1494723.2108333334,40.503574234529445,6.80619978779482,21.09857142857143
2020-10-09,1069.27,360.81,1412649.6995833335,41.97712978302582,8.516360235916684,17.27111111111111
2020-10-16,1088.34,234.4,1447249.6412499999,42.23112859529482,17.820632400374006,18.284444444444446
2020-10-23,1065.91,206.6885714,1798300.3945833333,41.9388934633335,18.360217082131044,18.42806451612903
2020-10-30,1069.78,249.9557143,1514355.0470833334,39.09374424157768,22.938556706249255,17.594074074074076
2020-11-06,1113.36,383.8971429,1705014.8983333334,39.49420744264694,5.9065164839132756,16.0504
2020-11-13,1106.71,207.29,1270108.6179166667,42.66781699144338,20.294856893276023,16.435238095238095
2020-11-20,1138.19,230.8657143,1482105.2741666667,43.58899921553678,31.31086361866581,16.832962962962963
2020-11-27,1167.23,251.1942857,2008810.38625,46.903225799980966,34.5241324630974,16.771785714285716
2020-12-04,1207.96,210.26,1708126.7516666667,47.46954648168248,15.054337527094347,15.823214285714286
2020-12-11,1215.99,224.7185714,1446739.2404166665,48.53073401879907,22.918471852304513,14.541923076923077
2020-12-18,1238.08,165.1485714,1953878.8766666667,50.3331860952553,49.8843585277783,14.886206896551723
2020-12-25,1222.31,310.6771429,1794781.1254166667,50.05913481257592,54.97631306929883,15.61304347826087
2020-12-31,1241.48,,,,,
2021-01-01,1241.48,303.3328571,1560100.6791666667,50.421139796900086,45.56026817659476,14.801111111111112
2021-01-08,1270.74,172.7385714,1288209.1791666667,53.00563229658913,45.73278304933724,13.09695652173913
2021-01-15,1310.82,215.3614286,1680045.4670833333,55.001036048296875,42.071055727655555,12.39695652173913
2021-01-22,1280.99,221.6057143,1898042.9079166667,54.872400773046735,47.5936866418155,13.600645161290323
2021-01-29,1331.15,212.2957143,1753584.39375,55.016384820517494,43.751836309712985,15.025384615384613
2021-02-05,1338.38,159.0157143,1877558.1779166667,56.9947280801441,51.05159660645057,12.928076923076922
2021-02-10,1389.13,,,,,
2021-02-12,1389.13,156.7,1332799.07875,60.146840895200775,47.533873545999086,13.551052631578946
2021-02-19,1379.93,126.4771429,2270381.96375,62.39278547134606,54.88442930998687,12.9965625
2021-02-26,1418.84,175.3928571,1404404.3575,64.9093117847552,50.24914746734665,14.518
2021-03-05,1336.39,175.2571429,1892331.75,64.56773448559942,43.414237873161674,14.1621875
2021-03-12,1335.48,199.7214286,1533330.4904166667,67.14909833992071,40.69244103584825,13.694545454545453
2021-03-19,1301.49,189.7314286,1909607.9116666666,65.2414257875429,41.903111138067686,14.74793103448276
2021-03-26,1307.26,155.7057143,1495872.0470833334,61.97780029967687,43.8601261665442,14.214444444444446
2021-04-02,1309.8,138.9585714,1421615.7354166666,62.73510687155472,47.13130675778858,15.710869565217392
2021-04-09,1298.83,168.83,1998131.08125,61.48994842900054,39.33163762571756,14.697037037037036
2021-04-16,1287.2,97.60428571,1806425.67625,63.99950160203495,37.399775209656326,13.384
2021-04-23,1307.61,91.38,1258837.51375,64.65937403563967,35.91516377026039,15.61
2021-04-30,1355.39,132.03,3187824.7108333334,65.56665738807752,40.134375157423975,16.0878125
2021-05-07,1371.96,165.0428571,1586734.5716666665,66.81866620076111,40.80358775233659,15.214400000000001
2021-05-14,1464.75,114.53,1729410.8354166667,67.01886964518101,34.589114547519486,13.971379310344828
2021-05-21,1541.02,133.4085714,1581885.2191666667,65.89655688536484,36.779636193772475,14.885555555555557
2021-05-28,1590.53,107.84,1761276.2120833334,67.48819293574469,34.686194259872956,14.961666666666668
2021-06-04,1619.89,97.59142857,1465221.5179166666,69.45414559018327,44.46170225048317,14.830869565217393
2021-06-11,1643.48,109.24,1432365.7629166667,70.57726403107904,35.83539360725672,14.775769230769232
2021-06-18,1718.08,104.0414286,1461457.1054166665,71.91603593020484,23.79938927664491,15.420769230769231
2021-06-25,1783.56,130.9042857,1408820.9295833332,73.57958910323923,23.532456822533835,15.955416666666666
2021-07-02,1811.62,119.2285714,1826404.4825,73.40199474081543,45.928016615817,15.7603125
2021-07-09,1923.19,112.3,1414818.2774999999,72.70182559522263,30.423418263912573,14.60608695652174
2021-07-16,1840.64,153.2485714,1733464.6570833332,72.98163085472784,28.55213313235584,15.251785714285715
2021-07-23,1971.5,129.8085714,1616366.8604166666,70.05686370652604,47.42430545529152,15.03217391304348
2021-07-30,1969.97,132.8485714,1728151.9333333333,73.52829400055657,44.463310657720776,13.979259259259258
2021-08-06,2019.74,122.1842857,1960608.1029166668,70.59794011488358,41.26703017644208,13.139655172413793
2021-08-13,2022.62,144.2971429,1496447.33125,68.98451507034368,47.507833799876536,13.617391304347825
2021-08-20,2005.99,128.2142857,1895051.2625,66.23969560813944,53.17934623942284,13.35241379310345
2021-08-27,2099.31,102.2842857,1711661.5733333332,69.56420937338092,45.60017478000194,12.622592592592593
2021-09-03,2319.37,114.6928571,1947607.3008333333,71.31337865949851,38.76788038983599,12.911071428571429
2021-09-10,2225.72,126.3685714,1100494.8979166667,70.5855014138607,33.02688699705829,12.806521739130435
2021-09-17,2183.43,105.06,1950166.6266666665,73.07084545552704,42.99935360642942,13.087407407407408
2021-09-24,2271.4,115.9414286,2084925.0229166667,74.34404005549703,47.96540786024843,11.6115625
2021-09-30,2217.28,,,,,
2021-10-01,2217.28,138.8928571,1859974.3079166666,77.15932515776508,46.27731612699246,11.485357142857143
2021-10-08,2135.83,137.0328571,1295204.8233333332,80.03302764785415,38.94892060121044,11.746296296296295
2021-10-15,2295.6,110.2385714,2272310.736666667,81.87764547900127,43.68585976259118,11.091481481481482
2021-10-22,2381.24,102.8957143,1505491.3366666667,83.01106989790941,40.659942656229866,11.795416666666666
2021-10-29,2220.11,84.66428571,1901748.5916666668,83.08739853326254,32.946010076818375,11.16551724137931
2021-11-05,2251.7,181.9742857,1796757.8575,80.88540972140815,48.21433036126184,11.02730769230769
2021-11-12,2243.42,153.32,1561578.7579166668,81.22919221481405,33.70354039884015,11.490869565217393
2021-11-19,2268.13,125.3914286,1998215.2029166666,79.08138447108833,37.65818955832626,11.58125
2021-11-26,2292.95,86.96285714,1478498.3408333333,77.52878620331286,32.793055986947515,11.044545454545455
2021-12-03,2340.73,140.4114286,1693911.2808333335,69.54808837127241,36.936281321358344,10.842068965517242
2021-12-10,2438.17,101.9942857,1739267.1633333333,73.21047275675583,42.55135566932074,9.922916666666667
2021-12-17,2430.46,139.2371429,2215280.4433333334,72.51735047161748,16.633240111496388,9.73875
2021-12-24,2412.51,165.6157143,1958282.12625,72.79814102743352,22.600939563497754,10.535833333333333
2021-12-31,2423.54,138.2542857,1796380.2662499999,77.22580835966353,21.77742449982422,9.49
2022-01-07,2630.05,142.4257143,1514565.23625,78.85197648981642,13.255926433376528,8.801666666666668
2022-01-14,2608.48,156.9014286,1536840.6204166666,82.02908346151699,11.17136635360569,10.286818181818182
2022-01-21,2590.39,99.62714286,1603937.6041666665,86.19101205336675,15.667170858860723,9.60375
2022-01-28,2628.62,173.0971429,1421480.7079166668,87.02245506785606,14.381507748188724,9.231363636363637
2022-02-04,,132.4885714,2195517.2154166666,89.25178067034916,16.915315837400083,9.30205882352941
2022-02-11,2745.24,98.47714286,1662447.1487500002,90.1234796607778,11.37861441685577,10.795862068965517
2022-02-18,2626.33,135.1714286,1632512.5574999999,92.21559372709805,18.913469308683553,11.493461538461538
2022-02-25,2591.78,148.3571429,1531509.8654166665,95.64663590016107,12.368735482850257,11.016206896551724
2022-03-04,2578.94,181.3,1798421.3304166666,106.37207511563373,13.108147341174687,12.816451612903226
2022-03-11,2568.88,197.54,1607447.1758333333,114.37620968134983,13.021668313277068,13.172857142857143
2022-03-18,2470.76,166.46,1801822.6029166668,101.6142385583952,12.32606724809174,12.59
2022-03-25,2520.33,204.5628571,1896979.63125,115.62674219615693,19.431628441537935,13.249
2022-04-01,2436.6,149.0742857,1564250.5233333332,107.65413142786322,15.182390313329948,12.113199999999999
2022-04-08,2286.79,160.4257143,1940323.3195833333,101.26067000839046,14.490707993511409,12.244814814814815
2022-04-15,2354.1,123.72,1538460.4937500001,103.44736474888525,16.85799498192327,13.439310344827586
2022-04-22,2336.96,135.1085714,1753700.0529166667,105.89999567441615,14.8151123940546,11.208799999999998
2022-04-29,2324.05,137.7957143,1561235.5233333334,103.69112746140244,14.697872504965837,13.043448275862069
2022-05-06,2339.09,149.0785714,1888239.6816666666,107.18072588558586,10.805528478617994,12.720357142857143
2022-05-13,2413.36,133.6314286,1469600.41,104.76148372253742,12.456629607172768,12.906956521739131
2022-05-20,2598.5,152.9728571,1617045.0404166668,109.50261650665703,18.87889149013524,13.152857142857144
2022-05-27,2714.62,113.01,1649797.405,112.76939071771224,12.669869838358675,13.509354838709678
2022-06-02,2682.4,,,,,
2022-06-03,2682.4,122.0257143,1619072.0370833334,117.87136330944745,16.12367891790644,14.886800000000001
2022-06-10,2665.78,116.47,1621875.0808333333,118.88692620184685,10.622505014822895,13.350882352941177
2022-06-17,2691.53,140.4414286,1846403.4329166668,116.39625374476786,15.41719129241159,13.8484375
2022-06-24,2676.02,134.6785714,1514994.0404166665,109.92289164027676,15.65756795547636,14.41
2022-07-01,2643.55,144.1757143,1536568.7791666668,113.17312145921491,13.853996916905404,14.928333333333333
2022-07-08,2577.61,147.2014286,2058018.7616666667,101.488222823383,13.078523481287148,14.608
2022-07-15,2642.41,172.03,1453038.62,99.05433968673965,14.301239120374012,13.5552
2022-07-22,2536.56,150.7985714,1433336.2483333333,103.0983743118423,11.917733460686811,13.908928571428572
2022-07-29,2529,117.0114286,1776506.4420833334,104.17985048265366,14.582331433518824,14.669032258064517
2022-08-05,2457.62,141.7242857,1428262.98125,96.96628793483643,16.03591459660742,15.031481481481482
2022-08-12,2471.12,122.3371429,1641505.915,95.33254719291918,9.032496863601276,15.485172413793103
2022-08-19,2362.71,102.2142857,1479881.7058333333,92.65514921206186,12.18823177581681,15.733333333333334
2022-08-26,2360.4,117.56,1268537.2870833334,97.3926106950672,13.093991518192071,16.0575
2022-09-02,2232.89,87.06571429,1502739.185,95.95542672114358,19.52871792732768,16.092916666666667
2022-09-09,2194.66,94.04,1207029.2220833332,88.74802789713748,10.950333881756428,16.945652173913043
2022-09-16,2012.7,124.7828571,1388364.1820833334,90.71124746637769,9.725780007952668,15.715555555555556
2022-09-23,1913.8,104.2828571,850768.2395833334,87.96609230596688,7.472397782716813,16.7992
2022-09-30,1697.24,160.1271429,1299067.6087500001,85.57169848216806,10.94212288943632,15.962857142857143
2022-10-07,,140.8257143,855506.2908333333,91.20876013918704,17.75817254552221,17.057619047619045
2022-10-14,1486.37,171.8914286,1208131.5337500002,92.01191830069159,11.243258964950318,15.365714285714287
2022-10-21,1389.53,95.89142857,819183.7954166667,90.1613304072557,9.315815341744653,17.013333333333332
2022-10-28,1241.65,130.7342857,1024719.1154166666,93.04214693189873,6.914122188960592,15.73375
2022-11-04,1171.56,118.9471429,785170.3125,93.71813161846093,11.447874872537223,16.828181818181818
2022-11-11,1138.42,178.0328571,913617.90625,93.01867188528583,11.005118441849312,16.72826086956522
2022-11-18,1036.96,144.1685714,1235011.0129166667,89.44607167950589,7.9447204234437985,16.1376
2022-11-25,988.72,162.7514286,646380.1858333333,84.27596837975683,7.726627617682018,17.807368421052633
2022-12-02,927.76,144.4242857,751658.2420833333,82.6335220378982,12.317531965461082,16.99269230769231
2022-12-09,927.2,132.0528571,1123460.4120833334,76.6229947725817,13.300236521858718,15.662962962962963
2022-12-16,894.62,116.4071429,1003507.6525,78.61703414860834,7.118358840269758,16.40962962962963
2022-12-23,906.35,129.6385714,723397.0191666667,79.59621931026294,9.23949620736806,16.132631578947368
2022-12-30,837.77,177.8528571,1047362.4570833333,81.22207982133177,8.655716542871712,15.968148148148147
2023-01-06,843.96,160.7728571,1025647.5366666666,77.602564133969,12.204819431401388,15.599523809523808
2023-01-13,822.62,238.8242857,971589.3770833333,80.49991417539941,8.379446930818442,16.729
2023-01-20,818.48,160.6314286,1030474.1175,84.19856096058413,9.035797591730592,16.490555555555556
2023-01-27,,155.0871429,1213692.4704166667,84.8996995428339,9.087255277851572,15.843214285714286
2023-02-03,794.74,129.9642857,1095280.74875,81.29065901084257,8.609203014051236,15.465714285714284
2023-02-10,846.32,135.8485714,1067984.85125,82.22184654795916,10.4356641612,15.7028
2023-02-17,794.49,135.9785714,1063700.8433333333,83.19420162136313,9.40875221753706,15.525714285714287
2023-02-24,779.96,100.6857143,542148.8845833333,80.4613736275249,8.306115096768675,15.49
2023-03-03,781.02,111.0342857,473456.24041666667,82.25897177065873,8.175261199253521,16.708571428571428
2023-03-10,746.83,99.87142857,868460.5025,81.4487483889422,9.272239890154337,17.05952380952381
2023-03-17,738.04,194.3742857,1104101.7716666667,74.40373085887386,8.399589227861387,15.981304347826086
2023-03-24,709.22,159.4842857,897214.1141666668,73.76912590216996,6.847824850225852,15.884782608695653
2023-03-31,694.46,162.8914286,957667.9795833332,77.05640744124504,9.013130926674426,17.468235294117648
2023-04-07,704.45,121.9771429,1388757.25,81.76953349121025,10.067055397904191,15.893478260869566
2023-04-14,708.93,143.9371429,1149633.3562500002,83.9000904926041,9.396341209753365,16.714545454545455
2023-04-21,676.48,117.92,950025.7166666667,81.11526040435348,7.8424975864905715,16.552
2023-04-28,723.27,135.7142857,1147177.3920833333,77.96862963523056,7.978941335574765,16.98909090909091
2023-05-05,750.81,181.4214286,798048.09875,73.30273138920678,8.10244219103716,17.386315789473684
2023-05-12,745.17,189.8571429,1334888.57625,74.25382661066253,8.536582456035342,17.0384
2023-05-19,707.57,162.4457143,905702.5295833333,73.96410174428227,7.270157704212458,16.906
2023-05-26,703.31,244.5385714,929647.175,75.14892714514149,6.593070601934048,16.786521739130436
2023-06-02,699.48,125.0542857,1289307.91125,72.0563852690112,8.652532497041129,17.000454545454545
2023-06-09,679.75,89.18142857,1416501.5004166667,74.29581423478594,7.98538015211073,16.992916666666666
2023-06-16,717.57,111.15,1379300.54375,72.54027868711877,8.010521911395138,16.914583333333333
2023-06-21,714.67,,,,,
2023-06-23,714.67,171.9371429,1056036.5666666667,73.41987787745877,8.756928735270538,16.43962962962963
2023-06-30,665.41,122.4728571,1242601.2420833334,72.15380660983334,6.941994165868914,16.96
2023-07-07,654.88,87.02428571,1002984.86875,75.34684166261259,9.07643948134034,16.6645
2023-07-14,659.13,83.04142857,842986.4529166666,77.73826099821899,7.617161510718704,16.853333333333335
2023-07-21,670.35,123.2128571,969193.0804166666,77.69955435107143,7.918384173217383,17.657
2023-07-28,702.62,115.2,928089.895,81.62864132194278,9.31735433251713,17.16888888888889
2023-08-04,736.26,87.89857143,1162008.9020833333,83.0636883546883,7.56108057077423,16.669545454545457
2023-08-11,733.29,77.25428571,1139393.8508333333,84.3528905796109,7.041776169265727,16.710454545454546
2023-08-18,754.56,108.3514286,986941.2279166668,82.6738806109626,9.72065428017168,17.106315789473683
2023-08-25,776.9,117.0642857,1271762.9433333334,81.90949378648459,8.60873625526715,16.98047619047619
2023-09-01,766.87,107.6057143,1262305.4129166668,83.75999580148128,9.183476618947676,16.916363636363638
2023-09-08,784.04,59.63571429,1300731.35,88.04028632553104,9.367867244643708,16.710416666666667
2023-09-15,772.12,93.11857143,987394.8008333333,90.10201748860813,8.196625986678924,16.137894736842107
2023-09-22,767.28,79.68571429,976952.0933333334,91.45408686587854,8.242385890184618,16.313809523809525
2023-09-29,747.28,116.16,1063746.4504166667,92.608606569775,7.877712223766196,16.993000000000002
2023-10-06,,117.3014286,1387809.2870833334,86.05735090665155,10.677042466686547,16.685769230769232
2023-10-13,721.2,204.5471429,1209204.7979166666,85.6138347341818,8.015701567605426,16.524583333333336
2023-10-20,708.61,161.8442857,1189524.8395833333,88.99129915474833,10.280836348326863,16.964
2023-10-27,718.34,86.84857143,590436.7625000001,87.23973598129933,7.399879502909901,16.325714285714287
2023-11-03,733.84,84.09571429,992483.1866666666,84.73358841407487,8.825151975695274,16.928
2023-11-10,722.55,150.6557143,870122.1716666666,79.56986298559539,7.558089845685975,16.5935
2023-11-17,740.52,126.9157143,1328407.39375,78.86286945458329,8.745776053327425,17.2275
2023-11-24,745.82,98.34571429,1434723.6275000002,79.78334782856554,10.230368765956896,16.849090909090908
2023-12-01,720.4,90.92,1097091.5670833334,80.02653256864573,10.88518522883739,16.172727272727272
2023-12-08,718.95,124.9414286,953485.87375,74.01297589595093,7.622983943525643,17.139999999999997
2023-12-15,718.5,78.25571429,1241532.84625,73.46739153394172,8.00333142314816,16.87625
2023-12-22,703.99,196.0528571,1018181.1145833334,77.10915752617883,9.577572834167626,16.647142857142857
2023-12-29,741.98,137.1414286,1243357.53,77.39938723635844,9.10170896749384,17.07761904761905
2024-01-05,730.99,113.3042857,736615.7104166667,75.72414769805532,9.484746844566097,16.168
2024-01-12,788.55,229.6071429,1323279.3129166667,75.32685889206948,9.566264235413474,16.885833333333334
2024-01-19,851.88,123.8585714,1255405.6295833332,76.53976115462692,8.639873047836119,17.448333333333334
2024-01-26,916.57,104.1471429,1374511.58375,79.10694939436755,8.424715729679043,17.107037037037035
2024-02-02,1039.57,128.6742857,1098314.9329166666,79.2086436974048,7.267217961276071,16.364545454545453
2024-02-09,1126.43,141.5442857,1190174.31,77.93685357904627,9.98149166550846,16.178571428571427
2024-02-16,,154.8157143,1208726.315,80.51946497297179,10.116701891018632,17.18277777777778
2024-02-23,1134.45,113.9957143,1092014.8641666668,80.64876979501945,7.412485996218945,16.684761904761906
2024-03-01,1090.92,107.3171429,1068875.2895833333,81.33266013504101,10.7380221892495,17.024210526315787
2024-03-08,1055.1,133.8028571,1011605.6749999999,80.54200230223546,9.439140708122608,15.853684210526318
2024-03-15,1041.39,137.84,701877.1991666666,81.72184179703518,6.5776461049467105,16.720714285714287
2024-03-22,1001.68,117.9414286,895620.9691666667,84.12777004430276,6.461527790315431,16.509090909090908
2024-03-29,958.83,78.79,910609.3016666666,84.45780281081667,6.999695677190831,17.664285714285715
2024-04-03,932.29,,,,,
2024-04-05,932.29,119.1171429,1148644.4941666666,87.28997461292107,7.162388439407006,16.751304347826085
2024-04-12,953.08,153.41,854452.3020833334,87.8817964823536,9.457590720620615,17.490555555555556
2024-04-19,914.67,117.1514286,970900.0583333333,86.28671951189682,6.535989508838997,17.519
2024-04-26,909.82,96.71857143,1343218.7154166666,86.24797992594426,10.276142520174254,17.15703703703704
2024-05-03,,84.24857143,1044961.9662499999,84.03684001543868,6.052153126439999,17.199166666666667
2024-05-10,923.32,116.3,1085721.4475,81.26357547609905,7.015717716081616,17.23
2024-05-17,1007.02,96.87428571,736149.8741666666,81.0666630726022,7.11982863213481,17.797222222222224
2024-05-24,1077.15,77.12714286,906033.7179166666,80.30565660361431,8.703499727840352,16.788888888888888
2024-05-31,1186.53,77.65857143,1167852.8958333333,80.76863104047858,7.706224755862157,17.032
2024-06-07,1248.37,88.09571429,1009288.8154166667,77.43106639824897,9.917731178981848,16.750416666666666
2024-06-14,1367.66,78.06428571,1242060.4408333332,80.2300258027251,8.404372531429022,17.493199999999998
2024-06-21,1440.54,94.63428571,1209801.1975,82.98470552671483,8.873186173849712,17.2244
2024-06-28,1507.75,89.49142857,891504.0304166666,83.64514158710924,8.440767356106264,17.108333333333334
2024-07-05,1599.78,224.1228571,1160125.54375,84.42990936094284,8.893058862478867,17.205454545454543
2024-07-12,1688.08,139.3542857,1507684.3420833333,83.02974829364334,8.844757192731251,16.589354838709678
2024-07-19,1650.86,152.7985714,1438404.66625,82.21273538743384,8.947309170420997,16.857333333333333
2024-07-26,1694.26,94.22571429,1048462.2925,79.79342090955376,8.899307941116753,16.837857142857143
2024-08-02,1567.82,71.79285714,1487202.51,77.53646856793107,8.497363227908515,16.62
2024-08-09,1568.84,122.58,1228127.9883333333,76.51303833743312,8.7149517192695,16.884583333333335
2024-08-16,1457.49,163.5342857,1290523.4995833333,78.80955672653343,11.058831651428145,16.37
2024-08-23,1398.44,78.09428571,1452878.8266666667,75.60523046664225,10.704065671542825,16.920333333333335
2024-08-30,1407.56,74.39714286,1349166.3358333334,77.77970016846571,7.011817121554564,16.8325
2024-09-06,1372.23,159.4957143,1388127.9745833334,72.2035765098456,6.487936052424086,16.31222222222222
2024-09-13,1336.62,71.68142857,1502682.7845833334,69.47241337990002,11.940676444762492,16.03676470588235
2024-09-20,1335.05,92.56142857,1664102.8966666667,72.20763791758124,8.72094511488649,16.62685714285714
2024-09-27,1304.63,72.40142857,1361960.4804166667,71.52405943069445,12.966292829290978,16.874285714285715
2024-10-04,,90.16142857,1087661.525,72.96966379353285,8.424334233037417,16.835185185185185
2024-10-11,1251.24,136.6185714,1216606.0279166666,76.93120640405343,10.239598856698532,17.375
2024-10-18,1213.64,105.4757143,1437299.7554166666,73.05335515900889,7.698697683407034,17.30125
2024-10-25,1228.09,154.7071429,1240515.8333333333,73.47028518787297,9.305596540144826,16.540769230769232
2024-11-01,1219.8,163.1314286,1345118.7308333332,70.76017118508527,8.65639775015142,16.934642857142858
2024-11-08,1227.36,275.5042857,1319549.1929166666,73.3069312704337,9.22324932419573,16.30344827586207
2024-11-15,1214.83,255.9385714,1208734.0050000001,70.22508765034176,9.056801432483596,16.556923076923077
2024-11-22,1152.1,232.97,1373333.1416666666,72.05085895560204,8.539341733095501,17.1084375
2024-11-29,1083.23,138.7328571,1726353.4745833334,71.15136026797471,9.570304933406248,16.559655172413795
2024-12-06,1023.64,189.7714286,1195014.464583333,70.66289833162868,6.784710524920614,16.546521739130434
2024-12-13,980.24,193.0342857,1393941.3908333334,71.39202942945064,7.423120314039941,16.87103448275862
2024-12-20,972.04,220.3,1163029.5420833332,71.66802830525222,7.368506491897888,16.68357142857143
2024-12-27,996.53,160.3542857,1231534.8454166665,71.68873917056735,9.070493192212826,17.615454545454547
2025-01-03,1092.55,227.4071429,1650708.2045833333,73.57760233814778,5.841798211718454,17.0304
2025-01-10,1158.51,307.9214286,1805948.5354166667,75.47219168448112,3.6088131951627545,16.6328125
2025-01-17,1198.07,218.07,1453830.99125,79.11714402610383,4.5969474568353945,16.747857142857143
2025-01-24,1217.46,177.7428571,1004835.23625,76.8812815929137,3.5174510432736783,17.05391304347826
2025-01-31,,303.4528571,1589035.4095833334,75.1649565207535,3.299917741995637,16.583125
2025-02-07,1175.18,406.4085714,1106528.095,73.59301533551012,3.4353319306592778,17.05
2025-02-14,1110.5,266.5242857,1312887.0741666667,73.77938803428133,4.154125866948634,16.468214285714286
2025-02-21,1069.99,345.4185714,1212612.1104166666,73.92078118722242,3.4205540351553076,16.547916666666666
2025-02-28,997.46,356.5585714,1567589.5958333332,71.91110002621836,4.406919405011019,16.10962962962963
2025-03-07,962.59,564.2685714,935752.6337499999,69.26148103910653,2.8797772444654046,16.44857142857143
2025-03-14,923.48,524.7871429,1326526.0325000002,68.71514890409296,0.6991455645948275,17.48962962962963
2025-03-21,859.97,529.2357143,959105.7641666667,69.7976338558216,0.9863983254246488,17.032592592592593
2025-03-28,806.01,408.6485714,776420.9658333333,71.8625615092237,0.9728345701494412,17.795
2025-04-04,776.61,607.5542857,1387524.9454166668,70.73198430536677,5.74905676427278,16.496451612903225
2025-04-11,796.27,669.7171429,1280987.5141666667,63.47047657407913,0.1401307980025268,16.79740740740741
2025-04-18,811.65,465.3185714,1273947.98875,64.80995999349462,2.137299244434059,16.587333333333333
2025-04-25,823.14,465.4514286,1592546.7529166667,65.52524303311655,2.0983717643337663,16.884333333333334
2025-05-02,837.43,660.3042857,891615.2462500001,62.36654813621382,4.229267897721352,16.873181818181816
2025-05-09,857.65,555.1071429,1028549.5320833334,60.89856401175083,3.676018042981563,16.450909090909093
2025-05-16,876.92,600.7942857,1240267.88125,64.11486845745002,1.4574788364266775,16.10142857142857
2025-05-23,908.14,333.1714286,935032.2749999999,63.67176442331066,0.0,16.611250000000002
2025-05-30,944.06,446.5657143,978373.2091666666,62.93595549185395,1.5722670316506426,16.20642857142857
