,Date,TEU
850,2022-05-05,111345.63460285714
851,2022-05-06,99189.84963714285
852,2022-05-07,87034.06467142857
853,2022-05-08,74878.27970571429
854,2022-05-09,62722.49474
855,2022-05-10,77852.99247714286
856,2022-05-11,92983.49021428572
857,2022-05-12,108113.98795142857
858,2022-05-13,123244.48568857143
859,2022-05-14,138374.98342571428
860,2022-05-15,153505.48116285715
861,2022-05-16,168635.9789
862,2022-05-17,164434.9082285714
863,2022-05-18,160233.83755714286
864,2022-05-19,156032.76688571429
865,2022-05-20,151831.6962142857
866,2022-05-21,147630.62554285713
867,2022-05-22,143429.55487142858
868,2022-05-23,139228.4842
869,2022-05-24,142178.68702857144
870,2022-05-25,145128.88985714287
871,2022-05-26,148079.0926857143
872,2022-05-27,151029.2955142857
873,2022-05-28,153979.49834285714
874,2022-05-29,156929.70117142858
875,2022-05-30,159879.904
876,2022-05-31,154123.7026714286
877,2022-06-01,148367.50134285714
878,2022-06-02,142611.30001428572
879,2022-06-03,136855.0986857143
880,2022-06-04,131098.89735714285
881,2022-06-05,125342.69602857143
882,2022-06-06,119586.4947
883,2022-06-07,118874.84958571428
884,2022-06-08,118163.20447142857
885,2022-06-09,117451.55935714286
886,2022-06-10,116739.91424285714
887,2022-06-11,116028.26912857142
888,2022-06-12,115316.62401428571
889,2022-06-13,114604.9789
890,2022-06-14,122187.0510857143
891,2022-06-15,129769.12327142857
892,2022-06-16,137351.19545714287
893,2022-06-17,144933.26764285716
894,2022-06-18,152515.33982857142
895,2022-06-19,160097.4120142857
896,2022-06-20,167679.4842
897,2022-06-21,166856.25695714288
898,2022-06-22,166033.02971428572
899,2022-06-23,165209.8024714286
900,2022-06-24,164386.57522857143
901,2022-06-25,163563.3479857143
902,2022-06-26,162740.12074285714
903,2022-06-27,161916.8935
904,2022-06-28,155000.1914142857
905,2022-06-29,148083.48932857142
906,2022-06-30,141166.78724285716
907,2022-07-01,134250.08515714286
908,2022-07-02,127333.38307142857
909,2022-07-03,120416.68098571428
910,2022-07-04,113499.9789
911,2022-07-05,122875.9789
912,2022-07-06,132251.9789
913,2022-07-07,141627.9789
914,2022-07-08,151003.9789
915,2022-07-09,160379.9789
916,2022-07-10,169755.9789
917,2022-07-11,179131.9789
918,2022-07-12,173325.9789
919,2022-07-13,167519.9789
920,2022-07-14,161713.9789
921,2022-07-15,155907.9789
922,2022-07-16,150101.9789
923,2022-07-17,144295.9789
924,2022-07-18,138489.9789
925,2022-07-19,139235.05108571428
926,2022-07-20,139980.12327142857
927,2022-07-21,140725.19545714287
928,2022-07-22,141470.26764285713
929,2022-07-23,142215.33982857142
930,2022-07-24,142960.4120142857
931,2022-07-25,143705.4842
932,2022-07-26,148661.62705714288
933,2022-07-27,153617.76991428572
934,2022-07-28,158573.9127714286
935,2022-07-29,163530.05562857143
936,2022-07-30,168486.1984857143
937,2022-07-31,173442.34134285714
938,2022-08-01,178398.4842
939,2022-08-02,168139.91427142857
940,2022-08-03,157881.34434285713
941,2022-08-04,147622.77441428573
942,2022-08-05,137364.2044857143
943,2022-08-06,127105.63455714285
944,2022-08-07,116847.06462857142
945,2022-08-08,106588.4947
946,2022-08-09,106627.33964285714
947,2022-08-10,106666.18458571428
948,2022-08-11,106705.02952857142
949,2022-08-12,106743.87447142857
950,2022-08-13,106782.71941428572
951,2022-08-14,106821.56435714285
952,2022-08-15,106860.4093
953,2022-08-16,111611.20495714285
954,2022-08-17,116362.00061428572
955,2022-08-18,121112.79627142857
956,2022-08-19,125863.59192857142
957,2022-08-20,130614.38758571428
958,2022-08-21,135365.18324285714
959,2022-08-22,140115.9789
960,2022-08-23,141625.2661285714
961,2022-08-24,143134.55335714284
962,2022-08-25,144643.84058571426
963,2022-08-26,146153.12781428572
964,2022-08-27,147662.41504285714
965,2022-08-28,149171.70227142857
966,2022-08-29,150680.9895
967,2022-08-30,150895.06017142857
968,2022-08-31,151109.13084285715
969,2022-09-01,151323.20151428573
970,2022-09-02,151537.27218571428
971,2022-09-03,151751.34285714285
972,2022-09-04,151965.41352857143
973,2022-09-05,152179.4842
974,2022-09-06,155039.75771428572
975,2022-09-07,157900.03122857143
976,2022-09-08,160760.30474285714
977,2022-09-09,163620.57825714286
978,2022-09-10,166480.85177142857
979,2022-09-11,169341.12528571428
980,2022-09-12,172201.3988
981,2022-09-13,162912.55385714286
982,2022-09-14,153623.7089142857
983,2022-09-15,144334.86397142857
984,2022-09-16,135046.01902857143
985,2022-09-17,125757.17408571429
986,2022-09-18,116468.32914285714
987,2022-09-19,107179.4842
988,2022-09-20,112059.33064285715
989,2022-09-21,116939.17708571428
990,2022-09-22,121819.02352857143
991,2022-09-23,126698.86997142858
992,2022-09-24,131578.7164142857
993,2022-09-25,136458.56285714285
994,2022-09-26,141338.4093
995,2022-09-27,141673.0621
996,2022-09-28,142007.7149
997,2022-09-29,142342.3677
998,2022-09-30,142677.02049999998
999,2022-10-01,143011.6733
1000,2022-10-02,143346.32609999998
1001,2022-10-03,143680.9789
1002,2022-10-04,147811.48115714284
1003,2022-10-05,151941.9834142857
1004,2022-10-06,156072.48567142856
1005,2022-10-07,160202.98792857144
1006,2022-10-08,164333.4901857143
1007,2022-10-09,168463.99244285715
1008,2022-10-10,172594.4947
1009,2022-10-11,161671.84959285715
1010,2022-10-12,150749.2044857143
1011,2022-10-13,139826.55937857143
1012,2022-10-14,128903.91427142857
1013,2022-10-15,117981.26916428571
1014,2022-10-16,107058.62405714286
1015,2022-10-17,96135.97895
1016,2022-10-18,99933.90977142857
1017,2022-10-19,103731.84059285714
1018,2022-10-20,107529.77141428571
1019,2022-10-21,111327.70223571429
1020,2022-10-22,115125.63305714286
1021,2022-10-23,118923.56387857143
1022,2022-10-24,122721.4947
1023,2022-10-25,122160.06312857142
1024,2022-10-26,121598.63155714286
1025,2022-10-27,121037.19998571428
1026,2022-10-28,120475.76841428572
1027,2022-10-29,119914.33684285714
1028,2022-10-30,119352.90527142858
1029,2022-10-31,118791.4737
1030,2022-11-01,125657.26167142857
1031,2022-11-02,132523.04964285714
1032,2022-11-03,139388.8376142857
1033,2022-11-04,146254.6255857143
1034,2022-11-05,153120.41355714286
1035,2022-11-06,159986.20152857143
1036,2022-11-07,166851.9895
1037,2022-11-08,168294.7037857143
1038,2022-11-09,169737.41807142858
1039,2022-11-10,171180.13235714287
1040,2022-11-11,172622.84664285713
1041,2022-11-12,174065.56092857142
1042,2022-11-13,175508.2752142857
1043,2022-11-14,176950.9895
1044,2022-11-15,172531.98798571428
1045,2022-11-16,168112.98647142856
1046,2022-11-17,163693.98495714285
1047,2022-11-18,159274.98344285713
1048,2022-11-19,154855.98192857142
1049,2022-11-20,150436.9804142857
1050,2022-11-21,146017.9789
1051,2022-11-22,137338.4074785714
1052,2022-11-23,128658.83605714285
1053,2022-11-24,119979.26463571428
1054,2022-11-25,111299.69321428571
1055,2022-11-26,102620.12179285714
1056,2022-11-27,93940.55037142857
1057,2022-11-28,85260.97895
1058,2022-11-29,99628.47970000001
1059,2022-11-30,113995.98045
1060,2022-12-01,128363.48120000001
1061,2022-12-02,142730.98195000002
1062,2022-12-03,157098.4827
1063,2022-12-04,171465.98345
1064,2022-12-05,185833.4842
1065,2022-12-06,183894.69772857142
1066,2022-12-07,181955.91125714287
1067,2022-12-08,180017.1247857143
1068,2022-12-09,178078.3383142857
1069,2022-12-10,176139.55184285712
1070,2022-12-11,174200.76537142857
1071,2022-12-12,172261.9789
1072,2022-12-13,167340.5381285714
1073,2022-12-14,162419.09735714286
1074,2022-12-15,157497.65658571429
1075,2022-12-16,152576.2158142857
1076,2022-12-17,147654.77504285713
1077,2022-12-18,142733.33427142858
1078,2022-12-19,137811.8935
1079,2022-12-20,138259.66775714286
1080,2022-12-21,138707.4420142857
1081,2022-12-22,139155.21627142857
1082,2022-12-23,139602.99052857145
1083,2022-12-24,140050.7647857143
1084,2022-12-25,140498.53904285716
1085,2022-12-26,140946.3133
1086,2022-12-27,135012.69561
1087,2022-12-28,129079.07792000001
1088,2022-12-29,123145.46023
1089,2022-12-30,117211.84254000001
1090,2022-12-31,111278.22485
1091,2023-01-01,105344.60716
1092,2023-01-02,99410.98947
1093,2023-01-03,103632.91728857144
1094,2023-01-04,107854.84510714286
1095,2023-01-05,112076.7729257143
1096,2023-01-06,116298.70074428571
1097,2023-01-07,120520.62856285715
1098,2023-01-08,124742.55638142859
1099,2023-01-09,128964.4842
1100,2023-01-10,127882.54267142857
1101,2023-01-11,126800.60114285715
1102,2023-01-12,125718.65961428572
1103,2023-01-13,124636.7180857143
1104,2023-01-14,123554.77655714286
1105,2023-01-15,122472.83502857143
1106,2023-01-16,121390.8935
1107,2023-01-17,131419.40645714288
1108,2023-01-18,141447.91941428572
1109,2023-01-19,151476.4323714286
1110,2023-01-20,161504.94532857143
1111,2023-01-21,171533.4582857143
1112,2023-01-22,181561.97124285717
1113,2023-01-23,191590.4842
1114,2023-01-24,185604.62705714288
1115,2023-01-25,179618.76991428572
1116,2023-01-26,173632.9127714286
1117,2023-01-27,167647.05562857143
1118,2023-01-28,161661.1984857143
1119,2023-01-29,155675.34134285717
1120,2023-01-30,149689.4842
1121,2023-01-31,157649.4842
1122,2023-02-01,165609.4842
1123,2023-02-02,173569.4842
1124,2023-02-03,181529.4842
1125,2023-02-04,189489.4842
1126,2023-02-05,197449.4842
1127,2023-02-06,205409.4842
1128,2023-02-07,192794.5426714286
1129,2023-02-08,180179.60114285714
1130,2023-02-09,167564.65961428572
1131,2023-02-10,154949.7180857143
1132,2023-02-11,142334.77655714285
1133,2023-02-12,129719.83502857143
1134,2023-02-13,117104.8935
1135,2023-02-14,115923.83352857143
1136,2023-02-15,114742.77355714286
1137,2023-02-16,113561.71358571429
1138,2023-02-17,112380.65361428572
1139,2023-02-18,111199.59364285714
1140,2023-02-19,110018.53367142857
1141,2023-02-20,108837.4737
1142,2023-02-21,105105.04663
1143,2023-02-22,101372.61956
1144,2023-02-23,97640.19249
1145,2023-02-24,93907.76542
1146,2023-02-25,90175.33835
1147,2023-02-26,86442.91128
1148,2023-02-27,82710.48421
1149,2023-02-28,89297.05563714285
1150,2023-03-01,95883.62706428571
1151,2023-03-02,102470.19849142857
1152,2023-03-03,109056.76991857143
1153,2023-03-04,115643.34134571429
1154,2023-03-05,122229.91277285715
1155,2023-03-06,128816.4842
1156,2023-03-07,129170.84210000001
1157,2023-03-08,129525.2
1158,2023-03-09,129879.5579
1159,2023-03-10,130233.9158
1160,2023-03-11,130588.2737
1161,2023-03-12,130942.6316
1162,2023-03-13,131296.9895
1163,2023-03-14,130992.47654285714
1164,2023-03-15,130687.96358571429
1165,2023-03-16,130383.45062857143
1166,2023-03-17,130078.93767142856
1167,2023-03-18,129774.4247142857
1168,2023-03-19,129469.91175714285
1169,2023-03-20,129165.3988
1170,2023-03-21,123760.40949714286
1171,2023-03-22,118355.4201942857
1172,2023-03-23,112950.43089142856
1173,2023-03-24,107545.44158857143
1174,2023-03-25,102140.45228571427
1175,2023-03-26,96735.46298285713
1176,2023-03-27,91330.47368
1177,2023-03-28,95416.47518285715
1178,2023-03-29,99502.47668571428
1179,2023-03-30,103588.47818857143
1180,2023-03-31,107674.47969142857
1181,2023-04-01,111760.48119428572
1182,2023-04-02,115846.48269714287
1183,2023-04-03,119932.4842
1184,2023-04-04,123285.55337142858
1185,2023-04-05,126638.62254285715
1186,2023-04-06,129991.69171428573
1187,2023-04-07,133344.7608857143
1188,2023-04-08,136697.83005714286
1189,2023-04-09,140050.89922857145
1190,2023-04-10,143403.9684
1191,2023-04-11,147211.60431428574
1192,2023-04-12,151019.24022857143
1193,2023-04-13,154826.87614285716
1194,2023-04-14,158634.51205714286
1195,2023-04-15,162442.14797142858
1196,2023-04-16,166249.7838857143
1197,2023-04-17,170057.4198
1198,2023-04-18,166233.57335714286
1199,2023-04-19,162409.7269142857
1200,2023-04-20,158585.88047142857
1201,2023-04-21,154762.03402857145
1202,2023-04-22,150938.1875857143
1203,2023-04-23,147114.34114285716
1204,2023-04-24,143290.4947
1205,2023-04-25,140859.56387142857
1206,2023-04-26,138428.63304285714
1207,2023-04-27,135997.70221428573
1208,2023-04-28,133566.7713857143
1209,2023-04-29,131135.84055714286
1210,2023-04-30,128704.90972857144
1211,2023-05-01,126273.9789
1212,2023-05-02,128939.90822857142
1213,2023-05-03,131605.83755714286
1214,2023-05-04,134271.76688571429
1215,2023-05-05,136937.6962142857
1216,2023-05-06,139603.62554285716
1217,2023-05-07,142269.55487142858
1218,2023-05-08,144935.4842
1219,2023-05-09,146244.0419142857
1220,2023-05-10,147552.59962857142
1221,2023-05-11,148861.15734285713
1222,2023-05-12,150169.71505714286
1223,2023-05-13,151478.27277142857
1224,2023-05-14,152786.83048571428
1225,2023-05-15,154095.3882
1226,2023-05-16,151404.3882
1227,2023-05-17,148713.3882
1228,2023-05-18,146022.3882
1229,2023-05-19,143331.3882
1230,2023-05-20,140640.3882
1231,2023-05-21,137949.3882
1232,2023-05-22,135258.3882
1233,2023-05-23,138561.83048571428
1234,2023-05-24,141865.27277142857
1235,2023-05-25,145168.71505714286
1236,2023-05-26,148472.15734285713
1237,2023-05-27,151775.59962857142
1238,2023-05-28,155079.0419142857
1239,2023-05-29,158382.4842
1240,2023-05-30,156786.25995714287
1241,2023-05-31,155190.0357142857
1242,2023-06-01,153593.81147142858
1243,2023-06-02,151997.58722857144
1244,2023-06-03,150401.3629857143
1245,2023-06-04,148805.13874285715
1246,2023-06-05,147208.9145
1247,2023-06-06,146514.92521428573
1248,2023-06-07,145820.93592857145
1249,2023-06-08,145126.94664285716
1250,2023-06-09,144432.95735714285
1251,2023-06-10,143738.96807142856
1252,2023-06-11,143044.97878571428
1253,2023-06-12,142350.9895
1254,2023-06-13,148077.84664285713
1255,2023-06-14,153804.7037857143
1256,2023-06-15,159531.56092857142
1257,2023-06-16,165258.41807142858
1258,2023-06-17,170985.2752142857
1259,2023-06-18,176712.13235714287
1260,2023-06-19,182438.9895
1261,2023-06-20,179188.34588571428
1262,2023-06-21,175937.70227142857
1263,2023-06-22,172687.05865714286
1264,2023-06-23,169436.41504285714
1265,2023-06-24,166185.77142857143
1266,2023-06-25,162935.12781428572
1267,2023-06-26,159684.4842
1268,2023-06-27,166638.34134285714
1269,2023-06-28,173592.1984857143
1270,2023-06-29,180546.05562857143
1271,2023-06-30,187499.9127714286
1272,2023-07-01,194453.76991428572
1273,2023-07-02,201407.62705714285
1274,2023-07-03,208361.4842
1275,2023-07-04,203273.77141428573
1276,2023-07-05,198186.05862857142
1277,2023-07-06,193098.34584285715
1278,2023-07-07,188010.63305714287
1279,2023-07-08,182922.9202714286
1280,2023-07-09,177835.2074857143
1281,2023-07-10,172747.4947
1282,2023-07-11,167944.9202714286
1283,2023-07-12,163142.34584285715
1284,2023-07-13,158339.77141428573
1285,2023-07-14,153537.19698571428
1286,2023-07-15,148734.62255714287
1287,2023-07-16,143932.04812857142
1288,2023-07-17,139129.4737
1289,2023-07-18,141970.83158571427
1290,2023-07-19,144812.18947142857
1291,2023-07-20,147653.54735714284
1292,2023-07-21,150494.90524285714
1293,2023-07-22,153336.26312857142
1294,2023-07-23,156177.62101428572
1295,2023-07-24,159018.9789
1296,2023-07-25,154132.6225142857
1297,2023-07-26,149246.2661285714
1298,2023-07-27,144359.90974285715
1299,2023-07-28,139473.55335714287
1300,2023-07-29,134587.19697142858
1301,2023-07-30,129700.8405857143
1302,2023-07-31,124814.4842
1303,2023-08-01,122972.48270000001
1304,2023-08-02,121130.48120000001
1305,2023-08-03,119288.47970000001
1306,2023-08-04,117446.4782
1307,2023-08-05,115604.4767
1308,2023-08-06,113762.4752
1309,2023-08-07,111920.4737
1310,2023-08-08,116868.19098571429
1311,2023-08-09,121815.90827142858
1312,2023-08-10,126763.62555714286
1313,2023-08-11,131711.34284285715
1314,2023-08-12,136659.06012857144
1315,2023-08-13,141606.77741428572
1316,2023-08-14,146554.4947
1317,2023-08-15,149655.77891428574
1318,2023-08-16,152757.06312857143
1319,2023-08-17,155858.34734285716
1320,2023-08-18,158959.63155714286
1321,2023-08-19,162060.91577142858
1322,2023-08-20,165162.19998571428
1323,2023-08-21,168263.4842
1324,2023-08-22,163449.60565714285
1325,2023-08-23,158635.72711428572
1326,2023-08-24,153821.84857142856
1327,2023-08-25,149007.97002857144
1328,2023-08-26,144194.09148571428
1329,2023-08-27,139380.21294285715
1330,2023-08-28,134566.3344
1331,2023-08-29,139474.56782857142
1332,2023-08-30,144382.80125714286
1333,2023-08-31,149291.0346857143
1334,2023-09-01,154199.26811428572
1335,2023-09-02,159107.50154285715
1336,2023-09-03,164015.73497142858
1337,2023-09-04,168923.9684
1338,2023-09-05,173296.32630000002
1339,2023-09-06,177668.68420000002
1340,2023-09-07,182041.04210000002
1341,2023-09-08,186413.4
1342,2023-09-09,190785.7579
1343,2023-09-10,195158.1158
1344,2023-09-11,199530.4737
1345,2023-09-12,189360.04512857142
1346,2023-09-13,179189.61655714287
1347,2023-09-14,169019.1879857143
1348,2023-09-15,158848.7594142857
1349,2023-09-16,148678.33084285713
1350,2023-09-17,138507.90227142858
1351,2023-09-18,128337.4737
1352,2023-09-19,133022.96224285715
1353,2023-09-20,137708.4507857143
1354,2023-09-21,142393.93932857143
1355,2023-09-22,147079.42787142858
1356,2023-09-23,151764.91641428572
1357,2023-09-24,156450.40495714286
1358,2023-09-25,161135.8935
1359,2023-09-26,162302.2636
1360,2023-09-27,163468.6337
1361,2023-09-28,164635.0038
1362,2023-09-29,165801.3739
1363,2023-09-30,166967.744
1364,2023-10-01,168134.1141
1365,2023-10-02,169300.4842
1366,2023-10-03,161843.91127142857
1367,2023-10-04,154387.33834285714
1368,2023-10-05,146930.7654142857
1369,2023-10-06,139474.1924857143
1370,2023-10-07,132017.61955714287
1371,2023-10-08,124561.04662857144
1372,2023-10-09,117104.4737
1373,2023-10-10,115128.19098571429
1374,2023-10-11,113151.90827142858
1375,2023-10-12,111175.62555714286
1376,2023-10-13,109199.34284285714
1377,2023-10-14,107223.06012857142
1378,2023-10-15,105246.77741428571
1379,2023-10-16,103270.4947
1380,2023-10-17,107899.4932
1381,2023-10-18,112528.4917
1382,2023-10-19,117157.4902
1383,2023-10-20,121786.4887
1384,2023-10-21,126415.4872
1385,2023-10-22,131044.4857
1386,2023-10-23,135673.4842
1387,2023-10-24,131319.55337142857
1388,2023-10-25,126965.62254285715
1389,2023-10-26,122611.69171428571
1390,2023-10-27,118257.76088571429
1391,2023-10-28,113903.83005714286
1392,2023-10-29,109549.89922857142
1393,2023-10-30,105195.9684
1394,2023-10-31,108383.11275714285
1395,2023-11-01,111570.25711428572
1396,2023-11-02,114757.40147142857
1397,2023-11-03,117944.54582857143
1398,2023-11-04,121131.69018571428
1399,2023-11-05,124318.83454285715
1400,2023-11-06,127505.9789
1401,2023-11-07,132867.76537142857
1402,2023-11-08,138229.55184285715
1403,2023-11-09,143591.33831428573
1404,2023-11-10,148953.1247857143
1405,2023-11-11,154314.91125714287
1406,2023-11-12,159676.69772857142
1407,2023-11-13,165038.4842
1408,2023-11-14,166899.41051428573
1409,2023-11-15,168760.33682857142
1410,2023-11-16,170621.26314285715
1411,2023-11-17,172482.18945714287
1412,2023-11-18,174343.1157714286
1413,2023-11-19,176204.0420857143
1414,2023-11-20,178064.9684
1415,2023-11-21,175205.75637142858
1416,2023-11-22,172346.54434285715
1417,2023-11-23,169487.3323142857
1418,2023-11-24,166628.1202857143
1419,2023-11-25,163768.90825714287
1420,2023-11-26,160909.69622857144
1421,2023-11-27,158050.4842
1422,2023-11-28,157736.33682857142
1423,2023-11-29,157422.18945714287
1424,2023-11-30,157108.0420857143
1425,2023-12-01,156793.8947142857
1426,2023-12-02,156479.74734285712
1427,2023-12-03,156165.59997142857
1428,2023-12-04,155851.4526
1429,2023-12-05,155467.7428285714
1430,2023-12-06,155084.03305714286
1431,2023-12-07,154700.3232857143
1432,2023-12-08,154316.6135142857
1433,2023-12-09,153932.90374285713
1434,2023-12-10,153549.19397142858
1435,2023-12-11,153165.4842
1436,2023-12-12,154182.4827
1437,2023-12-13,155199.4812
1438,2023-12-14,156216.4797
1439,2023-12-15,157233.4782
1440,2023-12-16,158250.4767
1441,2023-12-17,159267.47520000002
1442,2023-12-18,160284.4737
1443,2023-12-19,156845.04662857144
1444,2023-12-20,153405.61955714287
1445,2023-12-21,149966.1924857143
1446,2023-12-22,146526.7654142857
1447,2023-12-23,143087.33834285714
1448,2023-12-24,139647.91127142857
1449,2023-12-25,136208.4842
1450,2023-12-26,134481.05412857144
1451,2023-12-27,132753.62405714285
1452,2023-12-28,131026.19398571429
1453,2023-12-29,129298.76391428572
1454,2023-12-30,127571.33384285714
1455,2023-12-31,125843.90377142857
1456,2024-01-01,124116.4737
1457,2024-01-02,132705.47520000002
1458,2024-01-03,141294.4767
1459,2024-01-04,149883.4782
1460,2024-01-05,158472.4797
1461,2024-01-06,167061.4812
1462,2024-01-07,175650.4827
1463,2024-01-08,184239.4842
1464,2024-01-09,183963.8421
1465,2024-01-10,183688.2
1466,2024-01-11,183412.5579
1467,2024-01-12,183136.9158
1468,2024-01-13,182861.2737
1469,2024-01-14,182585.6316
1470,2024-01-15,182309.9895
1471,2024-01-16,178549.98798571428
1472,2024-01-17,174789.98647142856
1473,2024-01-18,171029.98495714285
1474,2024-01-19,167269.98344285713
1475,2024-01-20,163509.98192857142
1476,2024-01-21,159749.9804142857
1477,2024-01-22,155989.9789
1478,2024-01-23,153981.47965714286
1479,2024-01-24,151972.9804142857
1480,2024-01-25,149964.48117142858
1481,2024-01-26,147955.98192857142
1482,2024-01-27,145947.4826857143
1483,2024-01-28,143938.98344285713
1484,2024-01-29,141930.4842
1485,2024-01-30,149466.82988571428
1486,2024-01-31,157003.17557142858
1487,2024-02-01,164539.52125714286
1488,2024-02-02,172075.86694285716
1489,2024-02-03,179612.21262857143
1490,2024-02-04,187148.5583142857
1491,2024-02-05,194684.904
1492,2024-02-06,189499.2726
1493,2024-02-07,184313.6412
1494,2024-02-08,179128.0098
1495,2024-02-09,173942.37840000002
1496,2024-02-10,168756.747
1497,2024-02-11,163571.11560000002
1498,2024-02-12,158385.4842
1499,2024-02-13,154797.26915714287
1500,2024-02-14,151209.0541142857
1501,2024-02-15,147620.83907142858
1502,2024-02-16,144032.62402857142
1503,2024-02-17,140444.40898571428
1504,2024-02-18,136856.19394285715
1505,2024-02-19,133267.9789
1506,2024-02-20,136105.19244285714
1507,2024-02-21,138942.4059857143
1508,2024-02-22,141779.61952857143
1509,2024-02-23,144616.83307142855
1510,2024-02-24,147454.0466142857
1511,2024-02-25,150291.26015714285
1512,2024-02-26,153128.4737
1513,2024-02-27,155519.04512857142
1514,2024-02-28,157909.61655714287
1515,2024-02-29,160300.1879857143
1516,2024-03-01,162690.7594142857
1517,2024-03-02,165081.33084285713
1518,2024-03-03,167471.90227142858
1519,2024-03-04,169862.4737
1520,2024-03-05,168547.18948571428
1521,2024-03-06,167231.90527142858
1522,2024-03-07,165916.62105714285
1523,2024-03-08,164601.33684285716
1524,2024-03-09,163286.05262857143
1525,2024-03-10,161970.76841428573
1526,2024-03-11,160655.4842
1527,2024-03-12,152210.31994285714
1528,2024-03-13,143765.1556857143
1529,2024-03-14,135319.99142857143
1530,2024-03-15,126874.82717142858
1531,2024-03-16,118429.66291428573
1532,2024-03-17,109984.49865714286
1533,2024-03-18,101539.3344
1534,2024-03-19,103241.55712857144
1535,2024-03-20,104943.77985714286
1536,2024-03-21,106646.00258571429
1537,2024-03-22,108348.22531428572
1538,2024-03-23,110050.44804285716
1539,2024-03-24,111752.67077142857
1540,2024-03-25,113454.8935
1541,2024-03-26,126115.9057
1542,2024-03-27,138776.9179
1543,2024-03-28,151437.9301
1544,2024-03-29,164098.9423
1545,2024-03-30,176759.9545
1546,2024-03-31,189420.9667
1547,2024-04-01,202081.9789
1548,2024-04-02,194720.9052285714
1549,2024-04-03,187359.83155714284
1550,2024-04-04,179998.7578857143
1551,2024-04-05,172637.68421428572
1552,2024-04-06,165276.61054285715
1553,2024-04-07,157915.53687142857
1554,2024-04-08,150554.4632
1555,2024-04-09,146510.75041428572
1556,2024-04-10,142467.03762857142
1557,2024-04-11,138423.32484285714
1558,2024-04-12,134379.61205714286
1559,2024-04-13,130335.89927142857
1560,2024-04-14,126292.18648571428
1561,2024-04-15,122248.4737
1562,2024-04-16,127053.54437142858
1563,2024-04-17,131858.61504285716
1564,2024-04-18,136663.6857142857
1565,2024-04-19,141468.75638571428
1566,2024-04-20,146273.82705714286
1567,2024-04-21,151078.89772857144
1568,2024-04-22,155883.9684
1569,2024-04-23,154303.61201428573
1570,2024-04-24,152723.25562857144
1571,2024-04-25,151142.89924285715
1572,2024-04-26,149562.54285714286
1573,2024-04-27,147982.18647142858
1574,2024-04-28,146401.8300857143
1575,2024-04-29,144821.4737
1576,2024-04-30,140399.40301428572
1577,2024-05-01,135977.33232857144
1578,2024-05-02,131555.26164285713
1579,2024-05-03,127133.19095714286
1580,2024-05-04,122711.12027142858
1581,2024-05-05,118289.0495857143
1582,2024-05-06,113866.9789
1583,2024-05-07,122338.3246
1584,2024-05-08,130809.6703
1585,2024-05-09,139281.016
1586,2024-05-10,147752.3617
1587,2024-05-11,156223.7074
1588,2024-05-12,164695.05310000002
1589,2024-05-13,173166.3988
1590,2024-05-14,165768.7566857143
1591,2024-05-15,158371.11457142857
1592,2024-05-16,150973.47245714284
1593,2024-05-17,143575.83034285714
1594,2024-05-18,136178.18822857144
1595,2024-05-19,128780.54611428571
1596,2024-05-20,121382.904
1597,2024-05-21,123276.5583142857
1598,2024-05-22,125170.21262857143
1599,2024-05-23,127063.86694285714
1600,2024-05-24,128957.52125714286
1601,2024-05-25,130851.17557142857
1602,2024-05-26,132744.82988571428
1603,2024-05-27,134638.4842
1604,2024-05-28,142826.69772857142
1605,2024-05-29,151014.91125714287
1606,2024-05-30,159203.1247857143
1607,2024-05-31,167391.3383142857
1608,2024-06-01,175579.55184285715
1609,2024-06-02,183767.76537142857
1610,2024-06-03,191955.9789
1611,2024-06-04,189891.39827142857
1612,2024-06-05,187826.81764285715
1613,2024-06-06,185762.23701428573
1614,2024-06-07,183697.65638571428
1615,2024-06-08,181633.07575714285
1616,2024-06-09,179568.49512857143
1617,2024-06-10,177503.9145
1618,2024-06-11,178183.5658142857
1619,2024-06-12,178863.21712857144
1620,2024-06-13,179542.86844285714
1621,2024-06-14,180222.51975714287
1622,2024-06-15,180902.17107142857
1623,2024-06-16,181581.8223857143
1624,2024-06-17,182261.4737
1625,2024-06-18,174694.8315857143
1626,2024-06-19,167128.18947142857
1627,2024-06-20,159561.54735714284
1628,2024-06-21,151994.90524285714
1629,2024-06-22,144428.26312857145
1630,2024-06-23,136861.62101428572
1631,2024-06-24,129294.9789
1632,2024-06-25,133999.62101428572
1633,2024-06-26,138704.26312857145
1634,2024-06-27,143408.90524285714
1635,2024-06-28,148113.54735714284
1636,2024-06-29,152818.18947142857
1637,2024-06-30,157522.8315857143
1638,2024-07-01,162227.4737
1639,2024-07-02,155882.68872857143
1640,2024-07-03,149537.90375714286
1641,2024-07-04,143193.1187857143
1642,2024-07-05,136848.33381428572
1643,2024-07-06,130503.54884285716
1644,2024-07-07,124158.76387142857
1645,2024-07-08,117813.9789
1646,2024-07-09,121095.89752857143
1647,2024-07-10,124377.81615714286
1648,2024-07-11,127659.73478571429
1649,2024-07-12,130941.65341428571
1650,2024-07-13,134223.57204285715
1651,2024-07-14,137505.49067142856
1652,2024-07-15,140787.4093
1653,2024-07-16,146458.56285714285
1654,2024-07-17,152129.7164142857
1655,2024-07-18,157800.8699714286
1656,2024-07-19,163472.02352857144
1657,2024-07-20,169143.1770857143
1658,2024-07-21,174814.33064285715
